NoC,Code,Name,Rain,Wind
1,310101,Huangpu,80.379875503124,27.3468639215861
1,310101,Huangpu,46.7237542623048,15.6557264278985
1,310101,Huangpu,48.1249784749959,17.4000000000003
1,310101,Huangpu,30.2876976104001,16.9000000000003
1,310101,Huangpu,74.9342553912269,17.7999999999996
1,310101,Huangpu,65.6571796739702,14.7999999999996
1,310101,Huangpu,102.796488717908,19.2000000000005
1,310101,Huangpu,66.6267128012119,18.5999999999996
1,310101,Huangpu,33.3460997838267,11.1186775758155
1,310101,Huangpu,35.3187366410958,11.8189394658085
1,310101,Huangpu,49.8368098567709,13.9953137680113
1,310101,Huangpu,33.4026238455608,10.5784519400834
1,310101,Huangpu,32.3898876436746,11.8533421301969
1,310101,Huangpu,42.9013231500163,10.0679739609309
1,310101,Huangpu,61.1512707548818,19.3648633195488
1,310101,Huangpu,39.4857991252635,13.670888154944
1,310101,Huangpu,36.3999422019609,15.2623359093032
1,310101,Huangpu,40.5354841584302,14.9123481357296
1,310101,Huangpu,45.7310100875175,10.7431784680757
1,310101,Huangpu,40.8708109069747,11.6132906160207
1,310101,Huangpu,92.8557696869298,16.8455015506448
1,310101,Huangpu,39.0722356022364,14.6809052788659
1,310101,Huangpu,39.248768906807,10.8402075332169
1,310101,Huangpu,37.52264510199,10.7833816194747
1,310101,Huangpu,56.4344456758071,14.7301449766872
1,310101,Huangpu,38.9889041778613,13.1888219137543
1,310101,Huangpu,64.913996040542,18.1616456000824
1,310101,Huangpu,32.171749789276,14.4271837099349
1,310101,Huangpu,32.8043793260136,10.1672441330341
1,310101,Huangpu,46.0616791074645,13.0465994531918
1,310101,Huangpu,38.7555210091592,13.6509007788349
1,310101,Huangpu,30.3529166955903,18.3520943888317
1,310101,Huangpu,41.013793084666,14.3234424970557
1,310101,Huangpu,74.7543501582111,16.0006693655313
1,310101,Huangpu,74.6049894378148,14.3478943952423
1,310101,Huangpu,72.8726373893891,11.2864358222894
1,310101,Huangpu,34.5437830931473,16.6802517181363
1,310101,Huangpu,31.7506103309301,15.5054646739402
1,310101,Huangpu,33.7155350795654,13.9427509747397
1,310101,Huangpu,64.3108768681088,12.321745570529
1,310101,Huangpu,38.2087134024436,12.4362256831054
1,310101,Huangpu,48.3971168614002,13.0464574489377
1,310101,Huangpu,63.1726030695364,23.9847547002236
1,310101,Huangpu,31.4018447454028,13.7810500806404
1,310101,Huangpu,31.3274405914718,13.4288501555083
1,310101,Huangpu,48.8504635764798,10.686250437091
1,310101,Huangpu,75.6847422175535,14.6365733757726
1,310101,Huangpu,104.611515268932,14.9428445030502
1,310101,Huangpu,34.590431405634,11.1122490030619
1,310101,Huangpu,43.4806999369684,11.3174375639586
1,310101,Huangpu,44.8497293638227,10.8399569957282
1,310101,Huangpu,31.2653367231264,10.0460420872839
1,310101,Huangpu,35.4188862324482,13.5065011280223
1,310101,Huangpu,41.7437297637088,13.9544984064863
1,310101,Huangpu,46.3208044824612,11.1586887037542
1,310101,Huangpu,31.9955798792127,16.7865833123098
1,310101,Huangpu,84.0346485187402,11.5715020601895
1,310101,Huangpu,84.7594403028746,11.8017200083434
1,310101,Huangpu,41.9884243043443,11.4617492084091
1,310101,Huangpu,49.7991683298491,16.7463034522962
1,310101,Huangpu,30.4148119824509,15.7212511037632
1,310101,Huangpu,39.9125406352166,17.832316412268
1,310101,Huangpu,34.0980116987765,11.9033621274967
1,310101,Huangpu,34.5839218015249,15.3059090599694
1,310101,Huangpu,47.236874969005,15.6540972904691
1,310101,Huangpu,32.6919777169985,10.7122972857867
1,310101,Huangpu,45.9730997579725,10.776836858129
1,310101,Huangpu,41.7522995949076,13.0587868110183
1,310101,Huangpu,41.9792662430578,12.4088956899072
1,310101,Huangpu,77.1004881526179,18.1346076752777
1,310101,Huangpu,84.525646266486,11.5333629146092
1,310101,Huangpu,55.3843666932589,12.5467708982599
1,310101,Huangpu,30.4344305257704,12.4552180174872
1,310101,Huangpu,37.270099340887,14.3645295483
1,310101,Huangpu,32.5213723986047,14.2901651782149
1,310101,Huangpu,43.8568707014063,12.2832046856739
1,310101,Huangpu,53.2230196753105,16.7834171307895
1,310101,Huangpu,55.6858462853282,10.3330329087405
1,310101,Huangpu,34.931027330502,12.1583873740075
1,310101,Huangpu,30.712684479958,17.129436460803
1,310101,Huangpu,33.370869259901,13.7918443223767
1,310101,Huangpu,61.3944485603077,18.359296459263
1,310101,Huangpu,36.4953225097437,16.2700537237029
1,310101,Huangpu,84.4662670231989,11.1995651494685
1,310101,Huangpu,62.7476732208884,19.7715050666774
1,310101,Huangpu,34.5487889741099,14.315096347725
1,310101,Huangpu,82.2609177554807,17.5147593304641
1,310101,Huangpu,39.3241804990601,17.9405652529232
1,310101,Huangpu,37.9758960023518,11.6051388304824
1,310101,Huangpu,53.6535292164438,10.4542164626685
1,310101,Huangpu,95.5466945780761,13.540595155482
1,310101,Huangpu,102.885644572275,18.0981807219641
1,310101,Huangpu,37.6064457509506,10.3738902615411
1,310101,Huangpu,61.2019332203934,16.3603651373112
1,310101,Huangpu,42.2116031134385,13.3477540817017
1,310101,Huangpu,37.4717023419543,16.0981635004024
1,310101,Huangpu,32.5594828330029,15.433046829557
1,310101,Huangpu,32.8972503853491,11.9640774272142
1,310101,Huangpu,33.2448342512186,10.5098661062313
1,310101,Huangpu,47.45528952623,13.6747608130883
1,310101,Huangpu,63.4670566044857,13.2059024971875
1,310101,Huangpu,30.8295439174684,14.2284729849237
1,310101,Huangpu,40.6843132200825,14.2805989201029
1,310101,Huangpu,31.6528959397135,10.0674150214827
1,310101,Huangpu,34.3579049631383,10.6061665906483
1,310101,Huangpu,48.2937264027736,11.0825752537885
1,310101,Huangpu,35.3123894617122,11.4801579069143
1,310101,Huangpu,63.7641735432326,11.83846756119
1,310101,Huangpu,61.7769227160033,13.0273647464825
1,310101,Huangpu,46.0645183907449,10.5155656585534
2,310103,Luwan,51.1417327210138,12.0187024627223
2,310103,Luwan,43.7604114508125,23.8215454626515
2,310103,Luwan,57.2807175010294,12.9119202278382
2,310103,Luwan,34.7153732354175,23.6058288512348
2,310103,Luwan,80.6966659479406,17.6913814114411
2,310103,Luwan,44.4104710023027,12.205346139031
2,310103,Luwan,38.5515880317187,18.1629319917072
2,310103,Luwan,33.3806967639613,13.0237923666146
2,310103,Luwan,61.7764368197315,15.9735799862647
2,310103,Luwan,46.2929334223883,12.0833699015001
2,310103,Luwan,53.7488703694387,13.8943631505329
2,310103,Luwan,42.6944539833956,15.9128790613056
2,310103,Luwan,58.5848983938392,17.0659981406135
2,310103,Luwan,40.3083206014156,14.7206563119849
2,310103,Luwan,31.3988883967596,11.7774259751332
2,310103,Luwan,33.6437132376942,18.4522384469354
2,310103,Luwan,43.0953700734247,20.2280784821917
2,310103,Luwan,41.4673757149634,17.4976364800003
2,310103,Luwan,44.5692542353907,11.290568372747
2,310103,Luwan,73.972093527629,18.1139780235718
2,310103,Luwan,47.87257983634,14.2484315921004
2,310103,Luwan,65.5968239540999,16.8212265768354
2,310103,Luwan,38.3438324695851,10.8958067227124
2,310103,Luwan,52.4462893889127,14.9266499866495
2,310103,Luwan,35.4904550252486,11.7133149807876
2,310103,Luwan,50.035162053497,13.2290169652544
2,310103,Luwan,67.3339909235071,17.7856289818944
2,310103,Luwan,34.9915914003469,12.7817624896443
2,310103,Luwan,42.559811064002,12.9252759142745
2,310103,Luwan,70.4851419520163,12.407781665102
2,310103,Luwan,79.8836285117425,14.5597979510978
2,310103,Luwan,36.9116356626073,16.8878287003352
2,310103,Luwan,75.9558225322788,14.1528035870348
2,310103,Luwan,70.3377432079144,26.2656614196733
2,310103,Luwan,36.2305261187298,13.4131046709722
2,310103,Luwan,30.3573763790128,15.6554690843195
2,310103,Luwan,36.4005790155986,15.0737615364711
2,310103,Luwan,37.1645110856517,15.4425932311141
2,310103,Luwan,34.8850119818639,15.1395086746055
2,310103,Luwan,74.0047306897878,15.8371384665257
2,310103,Luwan,41.4652654889394,11.4617397138621
2,310103,Luwan,58.5169284019292,12.3080834087795
2,310103,Luwan,33.9516685434415,11.391618628665
2,310103,Luwan,66.7021924876878,17.1030483159985
2,310103,Luwan,54.7657109073124,11.5769934042771
2,310103,Luwan,30.6523994227274,15.633109661811
2,310103,Luwan,52.6242641879251,12.7605769741206
2,310103,Luwan,31.2625694188,13.0249992458764
2,310103,Luwan,31.9501186441397,14.1807395387149
2,310103,Luwan,52.8657598461309,10.6822188675475
2,310103,Luwan,73.6000304312771,11.6099947153652
2,310103,Luwan,37.0880062009883,13.4134120276909
2,310103,Luwan,53.0192844487586,13.712922213311
2,310103,Luwan,34.260889981318,12.943396954409
2,310103,Luwan,66.3952409169157,11.1504266543306
2,310103,Luwan,56.9842179268671,12.8636492739472
2,310103,Luwan,52.7596077940723,18.190983876201
2,310103,Luwan,32.2370930791161,15.3861054215387
2,310103,Luwan,105.567780772915,13.4657808780228
2,310103,Luwan,76.4140164046698,15.2384327018903
2,310103,Luwan,37.4067150601756,11.0002058362221
2,310103,Luwan,56.5206937604454,12.6843040503677
2,310103,Luwan,58.7713570988287,11.6461733005672
2,310103,Luwan,80.1975375219289,18.0479443255445
2,310103,Luwan,34.6034543663451,13.833579643472
2,310103,Luwan,31.8807048100994,19.4787264775816
2,310103,Luwan,40.9492889063528,18.2561229370443
2,310103,Luwan,107.169450365929,11.6298942086775
2,310103,Luwan,51.4460187442883,14.2059403335884
2,310103,Luwan,51.6256708730678,11.3212805912626
2,310103,Luwan,55.9695670080031,21.6581701369974
2,310103,Luwan,80.7776311855862,13.0372281212634
2,310103,Luwan,30.0192042402861,10.240759288151
2,310103,Luwan,87.7955336768693,10.3713134476669
2,310103,Luwan,35.2858142458112,13.0219744232334
2,310103,Luwan,67.2791594809147,10.4691095203623
2,310103,Luwan,46.2370977593438,15.6380076178348
2,310103,Luwan,30.996760502759,10.2539747949512
2,310103,Luwan,34.6210920363474,11.7143442777734
2,310103,Luwan,32.4762108954696,10.47107129662
2,310103,Luwan,42.9924496107793,19.9314100888177
2,310103,Luwan,37.2994093469054,14.6114087167708
2,310103,Luwan,49.1367614257676,13.1444315781239
2,310103,Luwan,62.5611166536809,14.9432372480476
2,310103,Luwan,41.6080925727829,16.7016156018935
2,310103,Luwan,91.3412771811286,13.2216755188451
2,310103,Luwan,48.6985198568197,15.5173999401286
2,310103,Luwan,32.7376795098303,14.4205028581854
2,310103,Luwan,31.8745960018134,12.4321089372478
2,310103,Luwan,32.6808876731003,12.9461689243982
2,310103,Luwan,86.4650968452608,13.7743255986814
2,310103,Luwan,104.030003696334,17.3722464083474
2,310103,Luwan,43.7564928862362,10.486054375736
2,310103,Luwan,115.379486203448,27.383013958947
2,310103,Luwan,68.3855817998063,14.9771394738817
2,310103,Luwan,45.6150085950599,15.4924958103977
2,310103,Luwan,31.5611246379957,15.944630379786
2,310103,Luwan,64.6343150749905,15.6782817917239
2,310103,Luwan,73.8522247882168,15.4831759489856
2,310103,Luwan,101.10918311416,17.4101192818997
2,310103,Luwan,47.4128369174827,15.4118399882639
2,310103,Luwan,63.711680301459,13.7769069785242
2,310103,Luwan,42.814431181045,13.192466232325
2,310103,Luwan,43.5193892741061,11.6832953591273
2,310103,Luwan,39.2064183220684,11.702742747226
2,310103,Luwan,30.6296274660216,10.3729768611901
2,310103,Luwan,72.5587425234447,20.6711284672514
2,310103,Luwan,30.0232495606177,10.7653410462288
2,310103,Luwan,36.4140695302077,13.1468027867775
2,310103,Luwan,35.9861899904962,15.5275751607414
2,310103,Luwan,63.7209336146137,15.8055672315333
2,310103,Luwan,35.2154208479895,10.7842937746103
2,310103,Luwan,37.6662696448886,12.110816562828
2,310103,Luwan,60.0651994012926,15.5978170462732
2,310103,Luwan,32.65417326423,15.3546807679893
2,310103,Luwan,37.9509642559215,11.5450382186154
2,310103,Luwan,38.7905199929619,11.4862996763195
2,310103,Luwan,46.3967958499893,16.0511058130644
2,310103,Luwan,59.9097839159118,14.3476477051265
2,310103,Luwan,64.7309841515798,17.7486834795949
2,310103,Luwan,39.5737057861942,14.8568642636469
2,310103,Luwan,62.2055328618925,14.1534116877913
2,310103,Luwan,43.7338648952325,16.7706572770043
2,310103,Luwan,33.2312677053951,12.3744491625232
2,310103,Luwan,82.5280111059874,16.0951439208215
2,310103,Luwan,78.6986094587451,14.6994025595548
2,310103,Luwan,63.733601555882,11.3774964856123
2,310103,Luwan,30.3383910769356,11.6433953323844
2,310103,Luwan,30.324361321742,14.5157760969327
2,310103,Luwan,31.7540235376799,10.1764468253395
2,310103,Luwan,59.6433476279242,12.9108274984131
2,310103,Luwan,39.721230860537,13.9834477651243
2,310103,Luwan,72.9830988985676,26.4576788098733
2,310103,Luwan,32.0478226417434,14.0856400008126
2,310103,Luwan,32.4562579023557,17.8747742030872
2,310103,Luwan,35.5603626707043,11.5363187566317
2,310103,Luwan,42.4014805167961,18.810024450399
2,310103,Luwan,41.4771335161361,12.3287526956965
2,310103,Luwan,53.6009823303509,11.4649047480112
2,310103,Luwan,60.6440397336487,15.6797396509014
2,310103,Luwan,67.4153470565261,15.5115437043507
2,310103,Luwan,71.3549263232599,12.2488532280367
2,310103,Luwan,32.7021156167257,12.7272178235696
2,310103,Luwan,36.3238678609659,11.7149929853402
2,310103,Luwan,57.9676821093299,12.0604439317513
2,310103,Luwan,64.1326400844802,17.3763477942985
2,310103,Luwan,40.0773761619994,11.0553333015649
2,310103,Luwan,36.8828558765617,10.8516635055292
2,310103,Luwan,36.1166383137474,15.1698633704001
2,310103,Luwan,31.3710190478892,11.6319753325738
2,310103,Luwan,46.4774983258202,10.186473445163
2,310103,Luwan,116.421046782473,11.9326119652489
2,310103,Luwan,34.900154974244,11.6871665975673
2,310103,Luwan,47.7617758761094,12.1748957539654
2,310103,Luwan,51.4476579601756,13.0186488341389
2,310103,Luwan,33.7438392088063,11.6451783300662
2,310103,Luwan,36.439203562646,16.6752319258824
2,310103,Luwan,55.2038522941077,20.3512129709992
2,310103,Luwan,34.3311077582802,12.2479576120016
2,310103,Luwan,41.7910996535533,13.7060305243381
2,310103,Luwan,63.2387083129897,11.5093286546354
2,310103,Luwan,62.4027568585094,11.9375452405468
2,310103,Luwan,75.3066378271472,18.98481965895
2,310103,Luwan,92.1853205081441,10.2972322682995
2,310103,Luwan,64.5407338208245,12.845588019455
2,310103,Luwan,38.5847136713285,14.2697523052128
2,310103,Luwan,44.9066450750294,12.7562208897709
2,310103,Luwan,33.1303467450635,12.024270786663
2,310103,Luwan,40.6354927777358,14.3840639463728
2,310103,Luwan,31.8715120221251,10.9242517930589
2,310103,Luwan,52.3579537985686,13.5694501341793
2,310103,Luwan,32.3267336503436,12.5191160491048
2,310103,Luwan,79.1958864028997,21.4040600125868
2,310103,Luwan,76.2347047450225,18.6617215298302
2,310103,Luwan,65.3286998295521,12.4892751339538
2,310103,Luwan,72.8139298814048,21.5200269564231
2,310103,Luwan,41.5675514857418,15.5088568644485
2,310103,Luwan,84.7977399638752,17.5513826106366
2,310103,Luwan,38.1417996531164,13.2880969780374
2,310103,Luwan,31.7749546924859,12.4268215446934
2,310103,Luwan,75.8156352543166,10.5813889050288
2,310103,Luwan,68.4947001686514,15.4525288611855
2,310103,Luwan,109.384492095277,10.2453829298969
2,310103,Luwan,31.1469453651942,15.1847526921065
2,310103,Luwan,71.9181927940398,19.6254363281207
2,310103,Luwan,36.2398301353698,14.2757266336361
2,310103,Luwan,52.085730052986,14.601171906005
2,310103,Luwan,41.4740122810052,11.0846697170824
2,310103,Luwan,38.3731993151683,20.5977400134182
2,310103,Luwan,48.8771309582309,11.4519368447629
2,310103,Luwan,108.568294740397,11.9561581280839
2,310103,Luwan,82.1183348802277,14.4242568394514
2,310103,Luwan,46.0332910127915,16.0517306877909
2,310103,Luwan,40.9254258402925,15.4624925734036
2,310103,Luwan,33.0952422072478,14.4649886824923
2,310103,Luwan,55.5095618705911,13.1787311533255
2,310103,Luwan,43.0535552250163,11.5069434078421
2,310103,Luwan,64.7219025298304,13.4171851280436
2,310103,Luwan,54.1808028394256,14.0869438181265
2,310103,Luwan,61.8936571535827,15.5060292114732
2,310103,Luwan,62.1070702507541,11.9376472807321
3,310104,Xuhui,49.3256776081372,12.9971984513058
3,310104,Xuhui,59.4363394159225,21.7887263875479
3,310104,Xuhui,61.8809996431449,11.3445203678213
3,310104,Xuhui,32.7346254399065,17.3195234193436
3,310104,Xuhui,63.6133321017389,12.3033635185208
3,310104,Xuhui,86.7803551418729,15.807186450568
3,310104,Xuhui,42.0278583724279,11.3694316260877
3,310104,Xuhui,63.260651759592,16.4329847921233
3,310104,Xuhui,32.4378239511268,14.4828678582399
3,310104,Xuhui,60.5314403195363,10.702924490731
3,310104,Xuhui,59.1447222715724,13.4980660459932
3,310104,Xuhui,46.0800264912029,14.5516822021764
3,310104,Xuhui,43.9706429447433,19.1114531822805
3,310104,Xuhui,36.0343845724279,16.3915876910413
3,310104,Xuhui,56.4396370106936,11.2010647803514
3,310104,Xuhui,68.0989637627507,10.3940847710903
3,310104,Xuhui,87.8293649441259,15.8538599312842
3,310104,Xuhui,59.4971321822985,15.071182986186
3,310104,Xuhui,52.9509347806148,11.0187229393839
3,310104,Xuhui,43.0367456821815,13.2500150294228
3,310104,Xuhui,41.3532032114507,11.8669507853832
3,310104,Xuhui,68.7125030553407,12.7157390502587
3,310104,Xuhui,90.2883557773842,17.216435415354
3,310104,Xuhui,33.8607322709972,10.7303291606584
3,310104,Xuhui,34.1548183961713,11.839512098086
3,310104,Xuhui,35.9626449126761,12.4680701468891
3,310104,Xuhui,57.3358346788227,12.0402837512295
3,310104,Xuhui,90.5147731736372,11.6659136368807
3,310104,Xuhui,144.422524787533,13.7239203348515
3,310104,Xuhui,48.9281793970256,10.5174362444201
3,310104,Xuhui,32.0468380946186,11.6398657302342
3,310104,Xuhui,33.8393122738446,16.5052729158043
3,310104,Xuhui,41.0581556128789,16.0149855759409
3,310104,Xuhui,44.9306781775602,14.476128854559
3,310104,Xuhui,79.3430497814654,14.5772009127191
3,310104,Xuhui,55.4440025475294,25.5136467520643
3,310104,Xuhui,34.6967347328162,16.5530338376457
3,310104,Xuhui,30.5701197905004,12.3902038679542
3,310104,Xuhui,31.6292844118066,14.0957795876207
3,310104,Xuhui,33.5756744262729,15.5888418428815
3,310104,Xuhui,70.2346820734948,14.0595277786828
3,310104,Xuhui,51.8972901145697,11.9852503423554
3,310104,Xuhui,32.3581502970794,11.901100613347
3,310104,Xuhui,31.0495360244215,18.1478935140628
3,310104,Xuhui,49.7651819527361,15.7405173371855
3,310104,Xuhui,38.9811409762427,11.6970705730273
3,310104,Xuhui,55.7704527674889,14.2874083464458
3,310104,Xuhui,55.0075107623015,13.8234452666576
3,310104,Xuhui,44.2659887985476,12.2599964976451
3,310104,Xuhui,87.3999903571655,10.0537336629013
3,310104,Xuhui,30.7988183220318,12.8354747065174
3,310104,Xuhui,32.4756653828134,13.5846345407216
3,310104,Xuhui,64.4886753323343,12.6762298589334
3,310104,Xuhui,31.3871983095171,12.5874537113881
3,310104,Xuhui,31.6693270870574,22.6284087170351
3,310104,Xuhui,40.5673090928647,11.9849139147283
3,310104,Xuhui,83.7509419546826,12.7527094540266
3,310104,Xuhui,34.7737342862772,12.4125549295352
3,310104,Xuhui,53.3221574398952,13.0523178695347
3,310104,Xuhui,42.6373572349338,17.0317517340938
3,310104,Xuhui,56.545257783829,15.0724745623164
3,310104,Xuhui,133.136916765778,13.2289390923562
3,310104,Xuhui,111.543847519042,15.7036665076098
3,310104,Xuhui,58.9961135016313,13.2370534287824
3,310104,Xuhui,35.6121020313809,14.5801691909139
3,310104,Xuhui,35.1558229181215,10.992986592112
3,310104,Xuhui,90.1968533176188,16.6264526952487
3,310104,Xuhui,49.120364719114,13.9822249967528
3,310104,Xuhui,31.5860273569093,12.9421267437609
3,310104,Xuhui,46.3444838160251,16.6858660316844
3,310104,Xuhui,42.768042569727,13.0274796074424
3,310104,Xuhui,37.5267112409817,10.6551245239504
3,310104,Xuhui,30.4911349411667,11.3512625940882
3,310104,Xuhui,34.5653073733922,10.9108745742126
3,310104,Xuhui,55.1313466231651,13.2618999334394
3,310104,Xuhui,53.7697551020822,20.2669186358687
3,310104,Xuhui,53.1943760589804,10.1188440280302
3,310104,Xuhui,78.6021973627336,11.957789082184
3,310104,Xuhui,77.9064239401529,12.5799085022083
3,310104,Xuhui,38.6640772408092,15.5271537746481
3,310104,Xuhui,90.1130653705866,11.9888864371648
3,310104,Xuhui,32.7268280336474,11.6104750275473
3,310104,Xuhui,44.6748353501153,12.0148077181979
3,310104,Xuhui,65.3360852519865,17.5430096271993
3,310104,Xuhui,35.1750944020134,15.2697866831471
3,310104,Xuhui,54.8357263827507,12.5012053707893
3,310104,Xuhui,40.2844121008723,14.7764623492459
3,310104,Xuhui,36.2236858933523,15.1248177371361
3,310104,Xuhui,93.7195608531673,13.3232196045774
3,310104,Xuhui,36.2053119036899,16.8953388118011
3,310104,Xuhui,30.6622227629625,13.990780288176
3,310104,Xuhui,35.1884937563303,11.4935406594587
3,310104,Xuhui,30.9484499824426,13.5199363000574
3,310104,Xuhui,40.0149728120555,16.6526778087553
3,310104,Xuhui,44.7644598733706,19.9111442087994
3,310104,Xuhui,79.3969366141748,18.5987379314238
3,310104,Xuhui,52.249440652769,10.7705266153761
3,310104,Xuhui,43.1024887370293,10.6217971944133
3,310104,Xuhui,37.5916044675119,12.2556195803371
3,310104,Xuhui,85.2386568174853,27.7671249971959
3,310104,Xuhui,51.6801175195408,15.6388405807347
3,310104,Xuhui,47.2648072808704,15.4199892598549
3,310104,Xuhui,36.3396651232335,16.0230063396744
3,310104,Xuhui,76.8359089547292,15.2291666953504
3,310104,Xuhui,59.3694751201542,17.8163870140267
3,310104,Xuhui,127.822912435982,18.0485720951359
3,310104,Xuhui,37.0380640778752,17.8641167648179
3,310104,Xuhui,44.5755573285573,11.1177820190369
3,310104,Xuhui,38.6376945197228,11.9487924624638
3,310104,Xuhui,48.2914677906417,10.3877894752708
3,310104,Xuhui,38.0189878194157,12.0743814229959
3,310104,Xuhui,62.65268404115,19.2437355808205
3,310104,Xuhui,58.7019319790574,13.3241238844282
3,310104,Xuhui,42.8312839179657,15.3164058539356
3,310104,Xuhui,67.8674243275177,15.2963799512864
3,310104,Xuhui,47.8438309177883,10.7345282128138
3,310104,Xuhui,33.1930936779595,11.5684472586101
3,310104,Xuhui,43.2291850442838,15.8044675149984
3,310104,Xuhui,50.2388077049953,14.5349302620867
3,310104,Xuhui,36.294026686844,10.3493282017243
3,310104,Xuhui,44.8562702791266,10.9239672985784
